Employee_ID,State,District,Occupation,Industry,Skill_Level,Employment_Type,Gender,Age,Experience_Years,Working_Days,Hours_Per_Day,Total_Hours_Worked,Overtime_Hours,Weekend_Hours,Night_Shift,Minimum_Hourly_Wage,Actual_Hourly_Wage,Expected_Salary,Actual_Salary,Bonus,Legal_Deductions,Illegal_Deductions,PF_Deduction,ESI_Deduction,Attendance_Percentage,Leaves_Taken,Contract_Type,Company_Size,Company_Type,Payslip_Provided,Bank_Payment,Overtime_Paid,Minimum_Wage_Violation,Overtime_Violation,Illegal_Deduction_Violation,Late_Payment,Salary_Delay_Days,Complaint_History,Union_Member,Risk_Score,Wage_Theft,Theft_Type
EMP019710,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,32,12,26,8,209,29,1,No,387,387,103329,104290,2187,792,0,1167,362,87,2,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP019711,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,20,22,26,8,221,16,8,Yes,448,438,113344,111715,820,219,0,1617,103,98,4,Monthly,Large,Private,Yes,Yes,No,Yes,Yes,No,No,0,No,Yes,65,Yes,Multiple Violations
EMP019712,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,23,28,26,8,199,11,8,No,339,339,74919,77333,2181,951,0,1796,135,90,2,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019713,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,29,21,26,8,219,18,0,Yes,191,181,48705,46464,1830,603,665,510,663,81,1,Monthly,Large,Private,Yes,Yes,No,Yes,Yes,Yes,Yes,9,No,Yes,100,Yes,Multiple Violations
EMP019714,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,31,25,26,8,226,28,2,No,153,153,43146,43960,1417,1232,0,213,394,99,3,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019715,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,28,5,26,8,225,18,1,No,397,397,103617,104350,2374,69,0,567,615,85,5,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019716,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,32,4,26,8,208,18,6,Yes,412,412,100528,101535,1814,996,0,676,418,86,2,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019717,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,23,4,26,8,211,15,3,No,205,205,49405,49454,397,324,0,1360,452,87,3,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019718,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,27,14,26,8,231,7,1,Yes,191,191,46795,48255,1034,1247,0,941,537,84,2,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019719,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,19,8,26,8,226,22,0,Yes,353,353,95310,96362,2358,1472,0,777,562,98,1,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019720,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,51,22,26,8,186,10,8,No,404,404,83224,84170,2516,181,0,1169,76,93,5,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019721,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,49,9,26,8,208,18,4,No,208,208,50752,51865,2408,116,0,101,642,83,4,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019722,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,29,9,26,8,215,25,5,Yes,194,194,51410,49373,1315,1024,0,402,89,82,0,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,Yes,28,Yes,Yes,15,Yes,Delayed Salary
EMP019723,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,45,20,26,8,197,9,4,Yes,176,166,37840,36984,465,928,0,1143,767,99,1,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,No,Yes,20,Yes,No,50,Yes,Multiple Violations
EMP019724,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Male,25,28,26,8,209,15,1,Yes,139,139,33221,28588,2189,562,0,13,228,83,5,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,Yes,22,Yes,No,15,Yes,Delayed Salary
EMP019725,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,35,7,26,8,224,29,2,No,581,571,163842,158515,2996,1490,2874,39,770,90,5,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP019726,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Male,39,11,26,8,200,2,7,No,166,166,33864,35445,603,99,0,66,648,97,5,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP019727,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,50,21,26,8,219,16,6,No,435,435,109185,109396,2926,1189,0,1686,705,93,4,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019728,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,22,17,26,8,227,16,3,Yes,149,139,38591,34083,1063,545,2933,980,309,100,0,Monthly,Small,Private,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,55,Yes,Multiple Violations
EMP019729,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,22,23,26,8,231,29,2,Yes,209,199,60401,59860,2619,1248,0,331,468,96,0,Monthly,Large,Private,Yes,Yes,No,Yes,Yes,No,Yes,22,No,Yes,80,Yes,Multiple Violations
EMP019730,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,56,30,26,8,213,2,2,Yes,148,138,32116,27780,723,1302,0,535,540,91,5,Monthly,Large,Contractor,Yes,Yes,No,Yes,Yes,No,No,0,Yes,Yes,65,Yes,Multiple Violations
EMP019731,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,47,3,26,8,187,22,3,No,400,400,92400,92607,2197,291,0,1453,35,98,4,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019732,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,42,10,26,8,190,0,5,No,296,296,56240,56472,2688,711,0,1152,27,92,0,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019733,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,26,28,26,8,202,8,0,Yes,284,284,61912,63342,1028,458,0,120,323,80,1,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019734,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,24,1,26,8,230,12,3,Yes,249,239,63246,57545,2149,1326,0,787,267,89,3,Monthly,Medium,Government,Yes,Yes,Yes,Yes,No,No,No,0,No,Yes,35,Yes,Minimum Wage Violation
EMP019735,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,39,25,26,8,213,4,2,No,347,347,76687,78780,235,636,0,1452,496,80,0,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019736,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,19,7,26,8,233,2,5,No,241,241,57117,52944,704,554,2264,1258,291,84,2,Monthly,Large,Government,Yes,Yes,Yes,No,No,Yes,No,0,Yes,Yes,20,Yes,Illegal Deduction
EMP019737,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,39,9,26,8,196,7,1,Yes,364,364,76440,78525,265,981,0,1171,114,84,2,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019738,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,29,21,26,8,233,17,1,No,247,247,65949,63648,2501,262,0,269,728,88,5,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP019739,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Male,47,29,26,8,212,19,7,Yes,116,116,29000,27941,1240,190,2812,708,135,91,0,Monthly,Small,Government,Yes,Yes,Yes,No,No,Yes,Yes,13,Yes,Yes,35,Yes,Multiple Violations
EMP019740,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,46,13,26,8,230,27,8,Yes,175,175,49700,50854,2726,765,0,1321,31,89,1,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019741,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,41,18,26,8,208,21,4,No,239,239,59750,61393,984,788,0,1357,694,81,0,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019742,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,55,14,26,8,210,8,6,No,329,319,74354,72501,2791,794,0,1546,255,86,5,Monthly,Large,Contractor,Yes,Yes,Yes,Yes,No,No,No,0,No,Yes,35,Yes,Minimum Wage Violation
EMP019743,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,43,27,26,8,201,27,5,No,168,158,42840,37361,1615,667,0,1540,484,97,2,Monthly,Small,Contractor,Yes,Yes,No,Yes,Yes,No,Yes,25,Yes,Yes,80,Yes,Multiple Violations
EMP019744,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,41,24,26,8,191,17,1,No,199,189,44775,40516,1585,40,0,1718,675,85,3,Monthly,Small,Government,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP019745,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,44,20,26,8,206,8,7,Yes,316,306,70152,67604,2343,289,0,429,787,88,0,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,Yes,22,Yes,Yes,50,Yes,Multiple Violations
EMP019746,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,55,10,26,8,225,26,6,No,167,157,46259,43346,1984,826,0,395,411,100,4,Monthly,Large,Government,Yes,Yes,No,Yes,Yes,No,Yes,29,Yes,No,80,Yes,Multiple Violations
EMP019747,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,46,25,26,8,216,18,6,No,441,431,111132,106799,1464,511,0,837,230,81,1,Monthly,Medium,Contractor,Yes,Yes,Yes,Yes,No,No,Yes,21,Yes,Yes,50,Yes,Multiple Violations
EMP019748,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,35,8,26,8,224,11,2,No,198,188,48708,43805,2273,831,0,1111,243,85,4,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,35,Yes,Minimum Wage Violation
EMP019749,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,39,22,26,8,200,22,2,Yes,457,457,111508,113088,2709,487,0,1100,163,88,1,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019750,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,19,8,26,8,214,26,5,No,303,293,80598,78541,928,884,0,371,637,97,3,Monthly,Small,Private,Yes,Yes,Yes,Yes,No,No,Yes,27,No,No,50,Yes,Multiple Violations
EMP019751,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,52,20,26,8,231,10,6,Yes,593,593,148843,147260,972,165,618,978,187,84,3,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,Yes,No,0,No,No,20,Yes,Illegal Deduction
EMP019752,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Male,49,7,26,8,216,23,1,Yes,138,128,36156,30456,282,110,990,1143,195,88,3,Monthly,Large,Government,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP019753,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,53,1,26,8,191,14,3,No,435,425,95265,90124,2896,1235,1855,833,650,83,5,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,Yes,17,No,Yes,100,Yes,Multiple Violations
EMP019754,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,34,11,26,8,230,6,3,No,446,446,107932,109278,1103,1234,0,1268,464,96,2,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019755,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,46,17,26,8,203,19,8,Yes,249,249,60009,61015,180,997,0,955,651,98,2,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019756,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,26,8,26,8,206,24,4,No,273,263,69342,65220,2838,166,0,474,448,94,1,Monthly,Small,Contractor,Yes,Yes,Yes,Yes,No,No,No,0,No,Yes,35,Yes,Minimum Wage Violation
EMP019757,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Male,25,10,26,8,233,17,1,Yes,149,149,39783,40052,1226,528,0,253,633,81,5,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019758,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,30,26,26,8,189,20,5,Yes,169,169,38701,38901,316,1427,0,337,691,88,4,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019759,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,49,29,26,8,203,26,8,Yes,550,550,140250,142460,2846,183,0,939,599,86,5,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019760,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,47,30,26,8,190,19,5,Yes,132,132,30096,31329,1929,1448,0,1013,737,96,4,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019761,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,49,22,26,8,200,14,4,Yes,236,236,53808,55234,915,162,0,479,783,80,2,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019762,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,50,16,26,8,188,0,3,No,187,187,35156,36080,1846,1138,0,570,643,83,1,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019763,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,57,11,26,8,201,25,0,No,131,131,32881,33057,1352,1024,0,738,584,82,4,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019764,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,36,21,26,8,216,21,5,Yes,393,383,101394,98418,2063,1130,1988,1752,106,81,0,Monthly,Medium,Contractor,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP019765,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,57,0,26,8,199,25,6,Yes,227,217,56523,51006,295,1401,2603,596,449,82,1,Monthly,Small,Private,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,55,Yes,Multiple Violations
EMP019766,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,45,14,26,8,194,12,5,No,227,217,49486,45253,777,692,579,869,496,81,0,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,Yes,Yes,8,Yes,No,70,Yes,Multiple Violations
EMP019767,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,41,20,26,8,196,2,6,No,220,210,44000,41331,2679,1094,2275,978,603,81,0,Monthly,Small,Contractor,Yes,Yes,Yes,Yes,No,Yes,No,0,No,Yes,55,Yes,Multiple Violations
EMP019768,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Male,42,24,26,8,220,16,5,Yes,168,168,42336,38967,1810,1250,1500,1543,238,85,5,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,Yes,No,0,Yes,Yes,20,Yes,Illegal Deduction
EMP019769,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,54,13,26,8,227,26,6,No,390,380,108810,105196,2949,1230,2599,686,608,87,2,Monthly,Small,Government,Yes,Yes,No,Yes,Yes,Yes,No,0,Yes,Yes,85,Yes,Multiple Violations
EMP019770,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,37,14,26,8,193,15,7,No,276,276,61548,62134,300,629,0,1213,123,90,2,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP019771,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,38,3,26,8,208,20,6,Yes,297,297,73656,74412,1111,1458,0,598,102,99,1,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019772,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,30,17,26,8,207,2,8,Yes,386,386,81446,81949,1008,846,0,499,658,84,0,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019773,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,60,20,26,8,233,18,5,No,246,246,66174,68662,591,1242,0,200,290,90,3,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019774,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,17,26,8,199,13,4,Yes,223,223,50175,45870,333,1163,0,217,769,85,4,Monthly,Small,Private,Yes,Yes,No,No,Yes,No,No,0,No,Yes,30,Yes,Unpaid Overtime
EMP019775,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,42,3,26,8,223,6,0,No,306,306,71910,68965,2079,438,0,1486,149,94,0,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,Yes,10,Yes,No,15,Yes,Delayed Salary
EMP019776,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,45,13,26,8,226,13,0,Yes,165,165,41580,38516,1953,1302,949,1726,218,99,4,Monthly,Large,Private,Yes,Yes,Yes,No,No,Yes,No,0,No,No,20,Yes,Illegal Deduction
EMP019777,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,24,6,26,8,187,22,6,No,414,414,95634,97170,2048,239,0,1140,748,91,1,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP019778,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,57,22,26,8,221,17,5,No,239,229,60945,55697,1641,1126,2595,1192,126,100,5,Monthly,Small,Government,Yes,Yes,Yes,Yes,No,Yes,Yes,15,No,No,70,Yes,Multiple Violations
EMP019779,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,23,22,26,8,217,26,4,No,553,553,148757,150789,1972,1408,0,391,684,91,5,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019780,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,27,7,26,8,201,4,6,No,190,190,39710,34142,998,718,2702,1543,150,100,1,Monthly,Small,Government,Yes,Yes,Yes,No,No,Yes,Yes,23,Yes,No,35,Yes,Multiple Violations
EMP019781,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,41,7,26,8,232,3,3,Yes,307,307,73066,75229,1722,1025,0,1723,63,96,2,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019782,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,21,17,26,8,216,30,1,Yes,412,412,113712,114641,501,318,0,71,75,94,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP019783,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,53,12,26,8,233,28,1,No,115,115,33235,33437,1287,344,0,998,643,93,3,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019784,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,52,26,26,8,186,22,0,Yes,195,195,44850,43235,30,700,1051,344,459,96,2,Monthly,Small,Private,Yes,Yes,Yes,No,No,Yes,No,0,Yes,Yes,20,Yes,Illegal Deduction
EMP019785,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Male,47,25,26,8,231,15,7,Yes,161,161,42021,42362,2277,942,0,1229,129,94,2,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019786,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,59,0,26,8,187,0,1,No,173,173,32351,28556,974,1223,0,138,325,82,0,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,Yes,10,No,Yes,15,Yes,Delayed Salary
EMP019787,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,20,14,26,8,204,28,5,No,245,235,63700,58670,607,836,0,1157,347,99,5,Monthly,Small,Private,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,35,Yes,Minimum Wage Violation
EMP019788,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,23,20,26,8,195,28,4,No,352,342,88352,82539,432,261,0,1297,347,97,3,Monthly,Large,Government,Yes,Yes,Yes,Yes,No,No,Yes,26,Yes,No,50,Yes,Multiple Violations
EMP019789,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,26,29,26,8,223,0,0,No,303,303,67569,69308,2810,718,0,615,229,97,3,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019790,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,48,17,26,8,215,8,6,Yes,241,231,55671,50952,978,954,0,194,381,92,2,Monthly,Medium,Government,Yes,Yes,Yes,Yes,No,No,Yes,17,No,No,50,Yes,Multiple Violations
EMP019791,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,39,19,26,8,205,16,1,Yes,434,434,102858,104572,2059,1436,0,821,90,95,2,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP019792,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,33,28,26,8,217,19,0,Yes,388,388,98940,101367,2035,1346,0,1305,377,81,3,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019793,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Male,35,10,26,8,225,17,3,No,165,165,42735,41605,2942,1296,0,1186,731,91,5,Monthly,Medium,Government,Yes,Yes,No,No,Yes,No,Yes,18,Yes,No,45,Yes,Multiple Violations
EMP019794,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,25,18,26,8,232,15,2,No,294,294,77028,72375,2692,1000,0,73,312,86,2,Monthly,Small,Contractor,Yes,Yes,No,No,Yes,No,No,0,No,Yes,30,Yes,Unpaid Overtime
EMP019795,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,28,22,26,8,212,9,4,No,317,307,72910,70048,1393,482,1307,911,608,95,3,Monthly,Large,Government,Yes,Yes,No,Yes,Yes,Yes,No,0,Yes,No,85,Yes,Multiple Violations
EMP019796,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,21,7,26,8,222,15,8,No,477,477,120204,120503,1051,1062,0,960,328,85,0,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019797,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,27,26,26,8,205,26,7,Yes,434,434,111538,111845,1812,1198,0,152,147,95,1,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP019798,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,40,15,26,8,197,23,5,Yes,228,228,55404,57823,20,148,0,1498,422,84,0,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019799,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,47,29,26,8,200,17,0,No,170,160,39780,34452,1228,685,742,1116,515,81,4,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP019800,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,57,14,26,8,185,16,0,Yes,164,164,35588,36530,571,826,0,1444,564,87,4,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP019801,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,34,1,26,8,203,7,0,No,221,221,47957,48981,264,273,0,787,652,90,5,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019802,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,23,14,26,8,220,6,5,No,196,196,45472,47137,821,317,0,1296,121,84,1,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019803,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,37,13,26,8,196,3,1,No,185,185,37370,38004,2576,274,0,847,96,85,1,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP019804,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,23,27,26,8,207,0,2,No,135,135,27945,29307,923,1282,0,10,428,89,3,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP019805,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,37,1,26,8,198,13,2,No,260,260,58240,59599,1414,189,0,1488,286,95,4,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP019806,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,52,16,26,8,184,25,3,Yes,166,166,38844,40199,2413,1453,0,1738,705,96,0,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP019807,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,46,5,26,8,192,21,6,No,245,245,57330,58962,950,1403,0,350,71,100,4,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
